username1,username2,link1,link2,comparison_type,ssim,features2d
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#2,http://greenironhack-sauravn.herokuapp.com/index.html#1,charts,99.9,100.0
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#2,http://greenironhack-sauravn.herokuapp.com/index.html#2,charts,99.8,76.0
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#2,http://greenironhack-sauravn.herokuapp.com/index.html#3,charts,99.9,69.4
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#2,http://greenironhack-sauravn.herokuapp.com/index.html#4,charts,99.8,82.4
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#2,http://greenironhack-sauravn.herokuapp.com/index.html#5,charts,99.9,100.0
sauravn,dengc,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#3,http://greenironhack-dengc.herokuapp.com/index.html#1,charts,94.8,53.7
sauravn,dengc,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#3,http://greenironhack-dengc.herokuapp.com/index.html#2,charts,95.1,65.2
sauravn,megamindhenry,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#3,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,charts,99.8,58.1
sauravn,patrickherrod,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#3,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,charts,99.0,83.9
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#3,http://greenironhack-sauravn.herokuapp.com/index.html#1,charts,99.9,100.0
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#3,http://greenironhack-sauravn.herokuapp.com/index.html#2,charts,99.9,100.0
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#3,http://greenironhack-sauravn.herokuapp.com/index.html#3,charts,99.8,61.9
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#3,http://greenironhack-sauravn.herokuapp.com/index.html#4,charts,99.8,100.0
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#3,http://greenironhack-sauravn.herokuapp.com/index.html#5,charts,99.8,100.0
sauravn,dengc,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#4,http://greenironhack-dengc.herokuapp.com/index.html#1,charts,94.8,54.8
sauravn,dengc,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#4,http://greenironhack-dengc.herokuapp.com/index.html#2,charts,95.1,65.8
sauravn,megamindhenry,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#4,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,charts,99.8,58.3
sauravn,patrickherrod,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#4,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,charts,99.0,83.9
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#4,http://greenironhack-sauravn.herokuapp.com/index.html#1,charts,99.9,100.0
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#4,http://greenironhack-sauravn.herokuapp.com/index.html#2,charts,99.9,100.0
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#4,http://greenironhack-sauravn.herokuapp.com/index.html#3,charts,99.8,62.8
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#4,http://greenironhack-sauravn.herokuapp.com/index.html#4,charts,99.8,100.0
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#4,http://greenironhack-sauravn.herokuapp.com/index.html#5,charts,99.8,100.0
2016-Purdue-Ironhack-Tutorials,dengc,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html#1,http://greenironhack-dengc.herokuapp.com/index.html#1,charts,86.9,90.6
2016-Purdue-Ironhack-Tutorials,dengc,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html#1,http://greenironhack-dengc.herokuapp.com/index.html#2,charts,86.9,91.7
2016-Purdue-Ironhack-Tutorials,megamindhenry,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html#1,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,charts,91.3,87.8
2016-Purdue-Ironhack-Tutorials,patrickherrod,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html#1,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,charts,85.6,96.8
2016-Purdue-Ironhack-Tutorials,sauravn,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#1,charts,87.6,70.0
2016-Purdue-Ironhack-Tutorials,sauravn,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#2,charts,86.6,70.3
2016-Purdue-Ironhack-Tutorials,sauravn,http://rawgit.com/priyankjain/2016-Purdue-Ironhack-Tutorials/master/2016-Purdue-Ironhacks-Tutorial-Project.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#3,charts,87.9,82.9
