username1,username2,link1,link2,comparison_type,ssim,features2d
dengc,megahenry,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-megahenry-2016.herokuapp.com/#1,charts,91.0,61.3
dengc,lostkuma,http://greenironhack-dengc.herokuapp.com/index.html#2,http://lostkuma.herokuapp.com/#1,charts,74.5,84.0
dengc,lostkuma,http://greenironhack-dengc.herokuapp.com/index.html#2,http://lostkuma.herokuapp.com/#2,charts,74.6,67.1
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#2,http://sauravn-application.herokuapp.com/#1,charts,44.7,23.4
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#2,http://sauravn-application.herokuapp.com/#2,charts,44.7,19.6
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#2,http://sauravn-application.herokuapp.com/#3,charts,44.8,17.4
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#2,http://sauravn-application.herokuapp.com/#4,charts,44.7,21.7
dengc,sauravn,http://greenironhack-dengc.herokuapp.com/index.html#2,http://sauravn-application.herokuapp.com/#5,charts,44.8,8.2
megamindhenry,abatheja,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html#1,charts,82.9,38.6
megamindhenry,dengc,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-dengc-2016.herokuapp.com/#1,charts,90.8,37.2
megamindhenry,dengc,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-dengc-2016.herokuapp.com/#2,charts,91.1,58.4
megamindhenry,jkeilmann,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#1,charts,1.9,100.0
megamindhenry,jkeilmann,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,http://greenironhack-jkeilmann-2016.herokuapp.com/#10,charts,1.9,100.0
