username1,username2,link1,link2,average_distance,distance_between_averages
pjt90,megamindhenry,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,49.76365083123528,12.602142485689845
pjt90,abelal16,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-abelal16/index.html,,
pjt90,ankitbatheja,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-ankitbatheja/index.html,,
pjt90,aterriqu,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-aterriqu/Phase,,
pjt90,huayifang,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-huayifang/index.html,,
pjt90,jeffkeilmann,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-jeffkeilmann/index,,
pjt90,lostkuma,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,1.3843463722972555,0.531823241379115
pjt90,meetalivaidya,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,1.7460895318659002,1.7460895318659002
pjt90,patrickherrod,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-patrickherrod/index.html,,
pjt90,pjt90,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,0,0
pjt90,pmittal115,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,2.3877079747313568,2.3877079747313568
pjt90,sabrina-hsu,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-sabrina-hsu/Project%202%20Website.html,,
pjt90,sauravn,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,1221.4032373324933,823.9792457463436
pjt90,tanmayee123,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,0,0
pjt90,wluan,http://phase1-greenironhack-pjt90.herokuapp.com/homepage.html,http://greenironhack2016.herokuapp.com/p2-wluan/index,,
sauravn,megamindhenry,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,187.2585671758784,183.46712028040102
sauravn,abelal16,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-abelal16/index.html,,
sauravn,ankitbatheja,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-ankitbatheja/index.html,,
sauravn,aterriqu,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-aterriqu/Phase,,
sauravn,huayifang,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-huayifang/index.html,,
sauravn,jeffkeilmann,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-jeffkeilmann/index,,
sauravn,lostkuma,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,171.8935738193592,171.89171138635115
sauravn,meetalivaidya,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,172.72683084077303,172.72683084077303
sauravn,patrickherrod,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-patrickherrod/index.html,,
sauravn,pjt90,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,171.74927636705866,171.74927636705866
sauravn,pmittal115,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,172.5823783622475,172.5823783622475
sauravn,sabrina-hsu,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-sabrina-hsu/Project%202%20Website.html,,
sauravn,sauravn,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,1180.6254781322264,742.6111899209684
sauravn,tanmayee123,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,171.74927636705866,171.74927636705866
sauravn,wluan,http://phase1-greenironhack-sauravn.herokuapp.com/index.html,http://greenironhack2016.herokuapp.com/p2-wluan/index,,
shiboo18,megamindhenry,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html,,
shiboo18,abelal16,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-abelal16/index.html,,
shiboo18,ankitbatheja,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-ankitbatheja/index.html,,
shiboo18,aterriqu,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-aterriqu/Phase,,
shiboo18,huayifang,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-huayifang/index.html,,
shiboo18,jeffkeilmann,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-jeffkeilmann/index,,
shiboo18,lostkuma,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,,
shiboo18,meetalivaidya,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,,
shiboo18,patrickherrod,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-patrickherrod/index.html,,
shiboo18,pjt90,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,,
shiboo18,pmittal115,http://phase1-greenironhack-shiboo18.herokuapp.com,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,,
